Name,Age,AgeClass,BodyweightKg,Squat,Bench,Deadlift,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Date
Cody Nolan,9,5-12,30.84,54.43,27.22,65.77,147.42,6,187.39,196.87,195.24,NA,2004-03-20
Ivan Patrakov,10.5,5-12,62.15,77.5,30,75,182.5,3,149.73,150.82,146.99,25.54,2012-11-26
Elbrus Dzhatiev,12,5-12,51.35,110,65,105,280,1,271.42,278.42,274.39,49.92,2019-06-29
Maksim Mechet,12,5-12,38.1,35,25,60,120,1,152.53,160.25,158.92,25.11,2020-08-29
Lincoln Boucher,10.5,5-12,33.02,15.9,12.5,38.6,66.9,3,85.04,89.34,88.6,NA,2024-05-19
Seth Tavera,11,5-12,47.17,30,22.5,52.5,105,1,110.8,114.62,113.46,19.6,2004-03-27
Jh'Kavon Gaspar,8.5,5-12,28.2,37.5,20,57.5,115,1,146.18,153.57,152.3,NA,2025-05-03
Ivan Belkov,11.5,5-12,46.9,50,40,80,170,1,180.47,186.8,184.95,31.83,2013-11-22
William Carlisle,11.5,5-12,46,35,27.5,45,107.5,1,116.48,120.8,119.69,20.34,2024-12-07
Taryn Reader,8,5-12,48.2,45,20,67.5,132.5,2,136.74,141.16,139.59,24.44,2021-12-18
Jeremiah Hinojosa,11.5,5-12,36.7,52.5,30,75,157.5,1,200.2,210.33,208.59,33.61,2024-08-17
Mylo O'Daniel,10.5,5-12,37.5,40,30,62.5,132.5,1,168.42,176.94,175.48,27.96,2021-11-20
Ryan Boh,11,5-12,44,65,32.5,82.5,180,1,204.73,213.22,211.52,33.76,2005-12-11
Artyom Geyvandov,12,5-12,90,100,60,130,290,1,187.51,185.13,177.43,38.55,2022-06-04
Tommy Burrows,10,5-12,53.52,56.7,27.22,79.38,163.29,1,152.24,155.53,152.91,28.47,2017-06-11
Zach Seymour,11,5-12,42.27,80,57.5,125,262.5,1,312.47,326.66,324.19,51.97,2012-08-11
Jason Reali,10.5,5-12,35,50,40,77.5,167.5,1,212.91,223.68,221.83,36.65,2022-11-19
Aleksey Breusov,11.5,5-12,57.15,70,45,87.5,202.5,6,178.07,180.75,177,30.23,2016-12-16
Nick Comisa,12,5-12,52,68.04,36.29,83.91,188.24,1,180.29,184.72,181.91,33.34,2001-07-27
Aleksey Pakhomov,9.5,5-12,25.5,30,27.5,55,112.5,1,143,150.24,148.99,NA,2021-03-12
Mikhail Filippov,10.5,5-12,35.2,45,35,60,140,4,177.96,186.96,185.41,33.04,2005-10-23
Hudson Fowler,10,5-12,84.76,55,42.5,65,162.5,1,108.43,107.15,102.97,22.26,2024-12-07
Hill Andrew,7,5-12,22.5,14,10.5,33,57.5,3,73.09,76.79,76.15,NA,2019-05-17
Sharnin Shivae,12,5-12,67.5,65,30,92.5,187.5,2,144.52,144.57,140.33,28.88,1998-08-29
Blake Binck,10.5,5-12,31.4,20,15,30,65,1,82.62,86.8,86.08,NA,2021-05-29
Dmitriy Barkov,10.5,5-12,39.3,55,30,70,155,2,197.02,206.99,205.28,31.9,2019-04-19
Pavel Sevostyanov,11.5,5-12,47.7,75,52.5,105,232.5,1,242.52,250.61,247.94,43.13,2019-12-07
Jhay Lord Quintana,10.5,5-12,28.98,40,15,55,110,5,139.82,146.9,145.68,NA,2023-03-04
Daniil Shakhabuldinov,11.5,5-12,51.7,80,52.5,102.5,235,3,226.32,232.01,228.56,41.75,2019-11-21
Cameron Baxter,10.5,5-12,43.8,47.5,20,75,142.5,1,162.9,169.74,168.39,27.68,2024-04-27
Mikhail Ushakov,11.5,5-12,40,55,40,80,175,3,222.44,233.7,231.76,35.68,2021-04-16
Daniil Grishnev,11.5,5-12,47.5,65,45,100,210,5,220.01,227.44,225.06,39.05,2015-02-21
Matvey Borisov,10.5,5-12,34.4,45,27.5,62.5,135,1,171.6,180.28,178.79,NA,2021-03-12
Rayder Knaack,11.5,5-12,53.1,70,52.5,87.5,210,1,197.22,201.64,198.33,36.77,2023-04-08
Samuel Clements,11.5,5-12,41.9,40,25,55,120,1,144.31,150.99,149.84,23.87,2024-12-07
Brayden Dashiell,11,5-12,73,92.5,52.5,110,255,1,186.18,185.22,179.17,37.7,2023-05-21
Noah Gruber,11.5,5-12,58.9,107.5,65,120,292.5,1,250.7,253.76,248.05,48.44,2019-10-13
Greyson Jones,9.5,5-12,30.75,17.5,20,40,77.5,2,98.51,103.5,102.64,NA,2025-02-07
Eric Mauler,10,5-12,67.5,68.49,36.29,79.38,184.16,1,141.94,141.99,137.83,28.37,2001-07-27
Jamie Reeves #1,8.5,5-12,44,34.02,22.68,56.7,113.4,1,128.98,134.33,133.26,21.97,2001-02-03
Colton Ponton,12,5-12,33.5,37.5,27.5,57.5,122.5,1,155.71,163.59,162.23,NA,2025-04-26
Vincent Gardner,12,5-12,67,62.5,40,92.5,195,1,151.11,151.25,146.87,30.16,2024-10-05
Zack Bednarczyk,9.5,5-12,29.7,32.5,25,50,107.5,1,136.64,143.56,142.37,NA,2024-08-10
Sergey Popov #22,10.5,5-12,42.1,70,30,70,170,1,203.31,212.62,211.02,33.27,2015-05-09
Paul Reinke,9.5,5-12,43.71,57.5,32.5,82.5,172.5,1,197.65,205.98,204.36,33.54,2022-06-07
Joaquin Louis M Portillo,9.5,5-12,25.5,40,17.5,55,112.5,2,143,150.24,148.99,NA,2024-02-20
Calvin Krause,8.5,5-12,29.97,47.5,27.5,72.5,147.5,1,187.49,196.97,195.34,NA,2020-07-05
Braden Griffin,11,5-12,39.01,62.5,40,82.5,185,1,235.16,247.05,245.01,38.23,2007-07-28
Nathan Crouch,8.5,5-12,35.98,25,20,47,92,1,116.94,122.86,121.84,19.84,2021-07-02
Dmitry Lampe,8.5,5-12,45.96,50,25,93,168,1,182.21,188.98,187.24,31.8,2022-06-07
B. Hanvey,6,5-12,52,20.41,24.95,38.56,83.91,1,80.37,82.34,81.09,13.54,1996-04-06
Nikita Koptsev,10.5,5-12,42.4,25,22.5,60,107.5,5,127.51,133.27,132.26,21.25,2016-09-24
Jule Dolci III,12,5-12,82.5,165.56,97.52,181.44,444.52,1,301.11,297.79,286.53,61.72,2018-06-03
Axel Schultz,10,5-12,NA,37.5,20,52.5,110,2,NA,NA,NA,NA,2024-10-26
Hunter Honeycutt,8.5,5-12,32.55,30,23.5,47.5,101,1,128.38,134.88,133.76,NA,2021-11-20
Nicolas Tan,10,5-12,NA,47.5,20,67.5,135,1,NA,NA,NA,NA,2025-01-18
Brennan Phillips,10,5-12,35.83,44,23.59,54.43,122.02,1,155.1,162.95,161.6,26.37,2023-12-02
Luke Chantorn,10.5,5-12,38.7,60,32.5,92.5,185,1,235.16,247.05,245.01,38.39,2017-03-18
Oleg Gudzenko,11.5,5-12,45.3,40,35,65,140,3,154.22,160.17,158.78,26.7,2012-05-19
Ashton Gardner,9.5,5-12,51.6,80,47.5,117.5,245,1,236.39,242.37,238.8,43.57,2025-02-15
Noah Applegate,6,5-12,20.87,20,17.5,25,62.5,2,79.44,83.46,82.77,NA,2002-10-25
Nikita Knyazev,11.5,5-12,62.7,70,42.5,70,182.5,1,148.69,149.66,145.79,29.23,2019-05-16
Ronald Jr Tupaz,11.5,5-12,37.1,62.5,32.5,80,175,3,222.44,233.7,231.76,37.13,2024-06-21
Asher Lorusso,8,5-12,26.7,24.9,14.5,34,73.4,5,93.3,98.02,97.21,NA,2022-06-25
Josh Zuercher,11,5-12,100,150,100,150,400,1,246.21,243.44,232.51,41.83,2005-12-11
Kai Reynolds,8.5,5-12,24.52,40,17.5,47.5,105,1,133.47,140.22,139.06,NA,2024-01-20
Alex Weisigier,9,5-12,48,70,32.5,90,192.5,1,199.51,206.04,203.78,33.31,2005-12-11
Bennett Costa,10.5,5-12,38.4,60,37.5,85,182.5,1,231.98,243.71,241.7,38.03,2025-04-19
Dmitriy Polyaev,11.5,5-12,33,37.5,27.5,80,145,7,184.31,193.64,192.03,NA,2016-02-20
Milo Martin,9.5,5-12,46.95,65,30,92.5,187.5,1,198.83,205.78,203.73,35.08,2022-02-13
Shane Odom,12,5-12,66.79,63.52,39.47,90.74,193.73,2,150.47,150.65,146.3,30.01,2023-03-26
Sean Perhacs,12,5-12,40,54.43,36.29,77.11,167.83,1,213.33,224.12,222.27,34.22,2004-06-12
Nikita Grudinin,9.5,5-12,29,35,27.5,47.5,110,2,139.82,146.9,145.68,NA,2013-02-24
Carter Schrantz,10,5-12,52,40,35,70,145,1,138.88,142.29,140.12,25.68,2023-10-07
Austin Burgess,10.5,5-12,75.6,55,32.5,72.5,160,1,114.21,113.38,109.52,23.23,2024-03-23
Kyler Tan,8,5-12,NA,22.5,17.5,40,80,2,NA,NA,NA,NA,2025-01-18
Artur Dzhekashev,9.5,5-12,40.6,42.5,32.5,50,125,2,156.05,163.73,162.43,25.28,2019-04-06
Chase Pettersen,11.5,5-12,54,65,32.5,90,187.5,1,173.39,176.98,173.9,32.54,2023-05-20
Ivan Panteleev,11.5,5-12,56.8,27.5,22.5,35,85,8,75.14,76.32,74.77,12.75,2015-05-09
Blythe Goodin,10,5-12,38.33,30,22.5,32.5,85,1,108.04,113.51,112.57,18.3,1998-08-08
Volodimir Petrukha,10.5,5-12,40.74,50,37.5,75,162.5,4,202.02,211.9,210.24,32.81,2015-11-21
Bogdan Yumashev,11.5,5-12,44.5,65,50,80,195,5,219.03,227.87,226,37.55,2015-05-17
Egor Liventsev,11.5,5-12,58.5,57.5,30,60,147.5,8,127.15,128.78,125.94,24.52,2019-04-19
Murad Musaev,10.5,5-12,35.7,50,27.5,70,147.5,2,187.49,196.97,195.34,31.94,2019-05-16
Roman Marmalyukov,11,5-12,30.84,40,27.5,62.5,130,2,165.24,173.6,172.17,NA,2006-07-29
Finnegan Crowley,8.5,5-12,32.4,25,17.5,42.5,85,1,108.04,113.51,112.57,NA,2019-11-17
Elliott Crim,11.5,5-12,40,55,35,75,165,1,209.73,220.34,218.52,33.64,2023-11-18
Vincent Plumb,9.5,5-12,47.5,37.5,32.5,50,120,1,125.72,129.97,128.6,22.31,2022-09-17
Eric Gray #2,12,5-12,35,45,30,70,145,1,184.31,193.64,192.03,31.73,2017-02-25
Martin French,11,5-12,56,86.18,43.09,83.91,213.19,1,190.82,194.08,190.28,32.35,1998-07-31
Denis Belimov,9.5,5-12,42.45,27.5,22.5,50,100,5,118.45,123.79,122.85,19.42,2014-03-21
Zachary Green #3,12,5-12,60.2,67.5,35,77.5,180,2,151.51,153.05,149.43,29.47,2024-10-05
James Militello,8,5-12,35.3,40,24.95,55,119.95,1,152.47,160.18,158.86,26.13,2024-03-16
Mikhail Baklytskiy,9.5,5-12,47.9,60,30,75,165,2,171.38,177.02,175.1,30.54,2018-05-18
Danil Bagin,11.5,5-12,39.2,72.5,40,95,207.5,1,263.76,277.1,274.8,42.76,2013-12-14
Maksim Chebatukhin,11.5,5-12,54.9,80,50,110,240,2,218.64,222.8,218.71,41.28,2020-11-06
Lex Garfield,10.5,5-12,35.9,45,27.5,60,132.5,1,168.42,176.94,175.48,28.61,2023-12-09
Liam Saunders,10.5,5-12,32.6,60,36.5,77.5,174,1,221.17,232.36,230.44,NA,2025-01-18
Trenton White,9.5,5-12,67.4,47.5,30,67.5,145,1,111.88,111.93,108.66,22.35,2022-12-17
Catlisle Hanyon,12,5-12,72.12,77.5,35,102.5,215,4,158.25,157.55,152.49,31.99,2023-01-21
Dominic Zayas,11,5-12,NA,55,32,80,167,1,NA,NA,NA,NA,2024-09-14
Nikita Mednys,8.5,5-12,49.5,45,20,55,120,7,120.57,124.13,122.58,20.2,2012-11-26
Jaron Molgard,12,5-12,80.38,124.74,79.38,154.22,358.34,1,246.4,243.91,234.97,50.42,2022-02-13
Sebastian Garcia,11.5,5-12,46.6,80,35,100,215,1,229.79,238,235.69,40.39,2023-11-18
Kingston Nelson,11,5-12,61.8,12,25,45,82,1,67.58,68.1,66.4,13.24,2023-10-07
Allen Mahoe,12,5-12,42.5,72.5,42.5,105,220,1,260.25,271.93,269.87,43.43,2024-12-08
Grayson Toney #1,12,5-12,75,54.43,29.48,68.04,151.95,1,109.01,108.27,104.62,22.15,2024-04-20
Maxton Lyons,10.5,5-12,32.8,45,30.5,75.5,151,1,191.94,201.65,199.98,NA,2019-02-02
Xavier Tombler,8.5,5-12,27.1,32.5,18,32.5,83,1,105.5,110.84,109.92,NA,2019-11-02
Semen Shuruev,11.5,5-12,42.8,45,30,70,145,7,170.15,177.67,176.32,28.51,2014-05-10
Lukas Robinson,11.5,5-12,38.3,32.5,30,60,122.5,1,155.71,163.59,162.23,25.56,2025-04-26
Rashid Binaliev,10.5,5-12,60,85,40,85,210,6,177.25,179.1,174.9,34.44,2018-05-17
Konstantin Shikhov,11.5,5-12,72.6,90,60,110,260,7,190.52,189.61,183.46,32.63,2017-12-15
Connor McDonnell,9,5-12,40,40,25,65,130,1,165.24,173.6,172.17,26.51,2004-07-31
Mar'yan Nadtochiy,11.5,5-12,52.24,50,42.5,90,182.5,3,174.04,178.22,175.47,32.24,2015-11-21
Jan Balog,53.5,50-54,73.8,160,110,192.5,462.5,8,335.28,333.32,322.29,57.42,2001-07-04
日髙 真二,53.5,50-54,69.75,125,92.5,155,372.5,4,280.5,279.91,271.31,56.4,2019-05-12
Roy Malphurs,51.5,50-54,117.43,245,145,242.5,632.5,1,365.92,365.54,350.14,61.65,2021-05-29
Oleg Vaschilenko,50.5,50-54,81.7,125,130,160,415,8,282.68,279.65,269.2,57.91,2016-06-03
John Chen #2,52,50-54,73.82,130,100,185,415,3,300.79,299.03,289.13,61,2025-05-28
Stephen Bonifant,53,50-54,81.65,140,120,125,385,1,262.34,259.53,249.84,44.89,2003-07-12
Oleh Tuliakov,53,50-54,97.1,140,90,165,395,3,246.31,243.34,232.57,50.61,2023-04-01
Len Stires,53,50-54,82.5,192.78,151.95,235.87,580.6,1,393.29,388.95,374.24,80.62,2006-06-01
千原 竜一,52.5,50-54,58.8,140,107.5,140,387.5,1,332.59,336.7,329.17,56.57,2021-04-24
Darrel Gaspard,50.5,50-54,93,167.5,125,182.5,475,1,302.22,298.39,285.59,62.14,2016-01-16
Adrian Murphy,52,50-54,80.55,200,122.5,230,552.5,8,379.45,375.57,361.77,77.65,2024-10-05
Jayanand Anchan,52,50-54,83.1,167.5,105,177.5,450,3,303.58,300.16,288.72,62.25,2018-01-07
Viktor Mylnikov,52.5,50-54,86.7,240,110,210,560,10,369.15,364.62,350.04,63.08,2002-12-28
David Barbarisi,53,50-54,137.7,185,112.5,227.5,525,1,289.06,294.11,279.89,57.61,2022-08-20
Lee Hetherington,53,50-54,80.95,140,90,202.5,432.5,1,296.18,293.1,282.26,60.63,2024-07-14
Jerry Poole,51.5,50-54,109.8,252.5,25,230,507.5,1,300.78,298.83,285.59,50.86,2012-03-24
Stephen Pattison,54.5,50-54,135.7,195,142.5,237.5,575,4,317.92,322.87,307.53,63.47,2016-12-17
James D. Ranker,52.5,50-54,119.2,135,107.5,205,447.5,1,257.58,257.68,246.91,52.17,2011-08-19
Akshay Mehra,51,50-54,92.25,167.5,100,210,477.5,2,305,301.13,288.3,62.71,2025-02-21
Roland Braak,51.5,50-54,104,260,165,240,665,3,402.62,398.73,380.73,68.27,2010-06-22
John Griffing,54,50-54,90,147.42,97.52,192.78,437.72,1,283.03,279.44,267.81,58.19,2016-04-23
Thomas Heidenreich,53,50-54,99.35,170,145,210,525,1,324.06,320.35,306,66.53,2024-05-25
Gennadiy Pustarnakov,51.5,50-54,89,177.5,110,207.5,495,2,321.89,317.83,304.75,54.95,1995-04-21
Mormitsu Tomiyama,52.5,50-54,82.8,235,165,245,645,3,436.02,431.15,414.79,74.59,1995-10-03
George Petrides Jr,50,50-54,105.9,185,140,227.5,552.5,1,332.07,329.17,314.35,67.94,2020-11-14
Vasyl Vashchenko,50,50-54,87.4,160,125,175,460,1,301.95,298.2,286.17,62.05,2009-10-01
Rich Blaumiller,54.5,50-54,66.5,120,87.5,147.5,355,1,276.61,277.03,269.1,47.3,2007-06-20
Jaroslav Janeba,52.5,50-54,75,130,67.5,135,332.5,11,238.54,236.93,228.93,40.85,2000-02-12
Mikhaylo Kirsanov,50,50-54,100.82,180,120,205.5,505.5,1,310.05,306.65,292.85,63.61,2021-05-21
William Quick,52,50-54,88.22,192.5,132.5,220,545,1,356.01,351.55,337.22,73.17,2017-09-15
Gary Strole,53,50-54,88,137.5,102.5,137.5,377.5,1,246.91,243.83,233.92,50.75,2024-04-06
Jan Kohutic,52.5,50-54,71.3,130,85,170,385,2,285.57,284.53,275.52,48.89,2000-11-18
David N Wilson Jr,50,50-54,66.86,160.12,140.16,220.45,520.72,1,404.13,404.57,392.89,80.62,2008-07-19
Derell Bowie,51,50-54,NA,280,150,227.5,657.5,1,NA,NA,NA,NA,2010-04-17
Bystrik Vidasic,51,50-54,81.07,227.5,135,230,592.5,4,405.4,401.16,386.3,69.38,2025-05-02
James Clough,50.5,50-54,98.4,165,120,210,495,1,306.84,303.24,289.72,63.02,2023-04-08
Louis Escolando,51.5,50-54,80.7,195,160,220,575,7,394.47,390.42,376.03,67.51,1997-10-14
Ingar Merli,53.5,50-54,104.8,170,120,210,500,1,301.78,298.98,285.49,61.79,2019-02-20
Darren Hann,53.5,50-54,100.15,187.5,122.5,192.5,502.5,1,309.1,305.63,291.91,63.44,2019-06-22
John Silberberg,53,50-54,88.7,170,127.5,185,482.5,1,314.3,310.35,297.63,64.61,2024-02-03
Larry Carrol,53,50-54,109,205,137.5,250,592.5,2,352.13,349.67,334.12,71.9,2021-10-14
Hans-Peter Zweck,50,50-54,119.6,200,160,200,560,1,321.97,322.21,308.75,54.19,2016-06-11
Alan Ferguson,52.5,50-54,110.9,315,185,317.5,817.5,14,482.7,479.91,458.79,81.57,1999-11-17
Gil Carranza,50.5,50-54,99.2,170,115,207.5,492.5,1,304.2,300.7,287.25,62.46,2024-06-01
Vladislav Shvabauer,51.5,50-54,99,305,205,280,790,8,488.39,482.74,461.16,83.02,2010-01-20
南澤 淳一,52,50-54,75.95,185,127.5,160,472.5,4,336.29,333.77,322.33,57.59,2013-05-31
Devendra Naithani,50.5,50-54,91,175,120,180,475,5,305.44,301.56,288.88,62.8,2022-10-12
James Fullana,50.5,50-54,102,195,130,192.5,517.5,1,315.85,312.52,298.43,64.77,2014-10-25
Carlos Enrique López Echeverría,50.5,50-54,84.1,152.5,112.5,165,430,2,288.17,284.82,273.81,59.13,2020-02-15
Xavier Delamotte,52.5,50-54,64,150,80,170,400,1,320.76,322.27,313.62,63.38,2025-04-06
Eli Ben-Shoshan,52.5,50-54,73.9,130,85,170,385,1,278.85,277.2,268.01,56.56,2023-10-07
Shut-Ming Wong,54.5,50-54,57.44,132.5,85,140,357.5,1,313,317.57,310.89,53.15,2019-05-21
Jorge Molina Santiago,52.5,50-54,95.5,202.5,110,270,582.5,7,366.01,361.48,345.64,75.23,2019-07-27
Nicolás Carrasquel Hernández,54.5,50-54,102.39,235,170,272.5,677.5,3,412.84,408.56,390.12,84.64,2025-02-09
John Doiron,52.5,50-54,97.8,122.5,80,157.5,360,4,223.77,221.1,211.28,45.96,2018-04-21
Boris Novak,51,50-54,118.19,227.5,165,235,627.5,4,362.22,362.07,346.88,73.43,2024-10-26
Ramesh K. Surati,53.5,50-54,51.3,147.5,90,160,397.5,2,385.68,395.67,389.96,64.88,1999-10-19
中島 諭正,53.5,50-54,103.7,245,190,240,675,1,409.16,405.15,386.85,69.39,2017-07-15
Charli Gibbons,50.5,50-54,75,190,90,202.5,482.5,6,346.16,343.81,332.2,59.28,1988-07-28
Sylvester Sobolewski,51,50-54,104.05,220,165,255,640,1,387.41,383.67,366.35,79.35,2024-07-27
Heto Jan,53.5,50-54,106.47,260,177.5,242.5,680,5,407.84,404.4,386.22,69.07,2023-07-05
Rodolfo Laiton,50.5,50-54,121.15,132.5,85,137.5,355,1,203.24,203.65,195.15,41.1,2023-10-15
Joseph Whitcomb,54.5,50-54,99.8,207.5,160,230,597.5,1,368.09,363.92,347.6,75.55,2024-06-08
Kevin Iskierski,53.5,50-54,82.5,172.37,111.13,208.65,492.15,1,333.38,329.69,317.23,57.03,2006-05-20
JoJo White,50,50-54,145,285.76,181.44,267.62,734.82,1,398.8,408.53,387.23,79.01,1998-03-27
Nils Harald Ekerhovd,52.5,50-54,92,205,137.5,260,602.5,1,385.35,380.45,364.29,79.24,2022-06-18
Gary Mcmillian,53,50-54,131.2,115,102.5,165,382.5,1,213.59,215.99,206.21,42.81,2012-02-25
Jari Mutanen,51.5,50-54,119.25,250,135,242.5,627.5,1,361.13,361.29,346.19,60.79,2025-04-05
Ricardo Schunk,54,50-54,83.6,230,172.5,220,622.5,6,418.55,413.76,397.88,71.58,2024-05-25
Scott Pysher,53.5,50-54,114.6,112.5,82.5,212.5,407.5,1,237.76,237,226.83,48.34,2025-02-01
Kenneth Lee,51.5,50-54,81.2,145,85,145,375,2,256.34,253.65,244.24,52.49,2024-05-18
Ari Oksanen,54.5,50-54,84.25,65,105,145,315,2,210.89,208.43,200.36,43.28,2019-01-05
Ivan Reilly,52,50-54,72.4,127.5,82.5,185,395,3,289.98,288.64,279.31,58.65,2025-04-05
Jeffrey Reed,53.5,50-54,101.3,182.5,132.5,185,500,1,306.06,302.75,289.11,62.78,2021-09-26
David Zanca,54.5,50-54,71.9,85,80,142.5,307.5,2,226.8,225.85,218.62,45.83,2017-05-06
Brad Miller,54,50-54,91.9,142.5,110,147.5,400,1,255.97,252.72,241.99,52.63,2024-05-04
Helge Laursen,52.5,50-54,104,200,150,200,550,1,332.99,329.77,314.89,56.46,2002-03-16
Jerry Siefers,53.5,50-54,113.38,112.5,112.5,155,380,9,222.57,221.66,212.06,45.3,2019-10-16
Enrico Thiele,51,50-54,65.6,95,70,140,305,1,240.06,240.69,233.95,47.7,2021-10-16
Ramon Debuque,52.5,50-54,87.4,150,160,150,460,4,301.95,298.2,286.17,51.58,2012-05-01
Brad Samuelson,50,50-54,90,122.5,92.5,132.5,347.5,1,224.69,221.84,212.61,46.2,2023-05-13
Erdene-Ochir Maguujin,51,50-54,81.1,185,150,170,505,5,345.45,341.84,329.17,59.12,2018-10-02
Philip Tonks,51.5,50-54,72.8,175,115,185,475,1,347.44,345.71,334.46,70.33,2024-06-08
Ronnie Biggs,50,50-54,98.6,170,130,215,515,5,318.95,315.23,301.16,65.5,2015-10-29
Oleg Chumak,53.5,50-54,111.6,230,120,240,590,1,347.56,345.71,330.56,70.83,2018-04-01
Tommy Burt,53.5,50-54,114.34,177.5,150,200,527.5,1,308.03,306.98,293.79,62.64,2025-05-17
Michael Abdullah,52.5,50-54,132.6,60,80,120,260,2,144.73,146.55,139.82,28.97,2017-05-21
Igor Khrustalev,50,50-54,88.6,170,132.5,210,512.5,1,334.04,329.84,316.34,68.66,2014-08-20
Robert Adams #3,52.5,50-54,95,95,97.5,130,322.5,1,203.13,200.6,191.85,41.76,2023-11-05
Jason Johnson #1,53,50-54,103.9,242.5,202.5,260,705,1,427.01,422.86,403.77,87.47,2025-01-18
Robert Simpson,50,50-54,89.3,160,120,207.5,487.5,1,316.47,312.47,299.57,65.06,2025-05-03
Anatoliy Koshelap,50.5,50-54,111.9,230,180,250,660,1,388.42,386.42,369.53,65.61,2006-04-06
Viktor Treskov,51,50-54,97.8,210,145,230,585,1,363.62,359.29,343.32,74.69,2022-03-25
Curt Shaver,50,50-54,102.1,182.5,182.5,250,615,1,375.2,371.27,354.52,76.93,2018-11-08
Ju-Ick Jang,52,50-54,95.68,240,155,252.5,647.5,1,406.49,401.48,383.87,69.2,2015-07-20
Byron Monstur,54.5,50-54,91.2,220,122.5,237.5,580,1,372.56,367.82,352.32,63.55,2009-11-28
Kaspars Didzis,50.5,50-54,115.08,235,147.5,250,632.5,5,368.5,367.45,351.74,74.9,2025-02-09
Hal Malone,54.5,50-54,82.35,160,92.5,172.5,425,6,288.19,285.02,274.27,49.3,2023-10-08
Sauyu Lin,51.5,50-54,65.75,135,107.5,182.5,425,2,333.94,334.75,325.34,66.38,2025-05-03
Ab Bruggink,54.5,50-54,88.3,165,125,190,480,10,313.4,309.47,296.85,64.42,2016-05-22
Lee Elliot,53,50-54,96,190,142.5,220,552.5,1,346.32,342.07,327.03,58.95,2024-10-27
Jan Pinc,52,50-54,139.11,280,242.5,270,792.5,2,435.09,443.28,421.54,72.77,2025-05-02
Carl-Henrik Korsgaard,51.5,50-54,97.9,175,107.5,240,522.5,2,324.62,320.77,306.5,55.21,2005-03-19
Tommy De Nysschen,52,50-54,73.5,147.5,110,165,422.5,2,307.1,305.38,295.33,62.25,2016-03-17
N Kannan,53,50-54,93.5,220,120,200,540,2,342.69,338.37,323.79,58.4,2018-07-26
Larry Ryan,51,50-54,88.2,140,145,200,485,2,316.85,312.88,300.14,65.12,2016-05-07
Jack Pugh,50.5,50-54,NA,363,227.5,295,885.5,1,NA,NA,NA,NA,2007-07-21
Motoaki Sugimoto,50.5,50-54,65.2,135,90,180,405,1,320.23,321.23,312.33,63.54,2017-12-04
John Ielo,50.5,50-54,81.1,177.5,127.5,207.5,512.5,3,350.58,346.92,334.06,71.78,2025-05-07
Alan Strang,51.5,50-54,64.65,150,97.5,192.5,440,2,350.13,351.48,341.87,69.34,2013-12-05
Colin Fahrion,50,50-54,81.5,150,105,202.5,457.5,1,312.07,308.75,297.24,63.92,2024-03-09
Karl Mcclintock,53.5,50-54,81.4,115,92.5,165,372.5,3,254.27,251.58,242.21,52.07,2017-04-29
Vladislav Timirgaleev,53.5,50-54,61.3,145,97.5,155,397.5,1,329.72,332.52,324.33,56.2,2010-03-25
Lance Stewart,53.5,50-54,127.7,285,120,225,630,1,354.69,357.5,341.84,59.51,2013-08-02
Gerry Kuzian,52.5,50-54,100.2,207.5,170,232.5,610,1,375.14,370.94,354.28,76.99,2019-06-15
Gary Gnann,51.5,50-54,101.9,227.5,140,235,602.5,2,367.88,363.99,347.58,75.44,2021-07-18
Vince Minty,50,50-54,89.6,205,162.5,245,612.5,1,396.94,391.91,375.68,81.61,2018-07-29
Tristan Griffin,51.5,50-54,79.28,130,110,160,400,1,277.3,274.65,264.74,56.68,2023-01-29
G. Williamson,51,50-54,90,204.12,140.61,222.26,566.99,1,366.62,361.96,346.91,62.57,2017-11-11
Bert Lynskey,50,50-54,127.75,227.5,157.5,265,650,7,365.9,368.82,352.66,73.56,2024-10-05
Joni-Pekka Nylund,52.5,50-54,105.55,210,130,260,600,1,361.1,357.88,341.76,73.9,2024-10-20
Max Sczepanski,50.5,50-54,66.9,127.5,82.5,172.5,382.5,4,296.73,297.04,288.45,50.74,1988-07-31
Haider Ali,50,50-54,120.25,110,100,100,310,1,177.91,178.14,170.71,29.94,2024-10-04
Jay Lascaola,50,50-54,90,158.76,117.93,183.7,460.4,1,297.7,293.92,281.69,61.21,2022-11-11
Sylvain Guerinel,53.5,50-54,73.03,130,100,165,395,1,288.32,286.83,277.46,58.39,2022-04-02
Nicolas Veaute,52,50-54,73.1,162.5,87.5,185,435,1,317.32,315.65,305.33,64.27,2016-12-10
Stefano Galbiati,50.5,50-54,58.83,105,80,135,320,1,274.54,277.92,271.7,53.03,2024-11-09
Richard Mayes,53,50-54,130.6,235,187.5,260,682.5,1,381.63,385.7,368.35,76.53,2018-06-23
Yves Coque,50,50-54,81.44,177.5,102.5,180,460,1,313.91,310.58,299.01,64.29,2025-04-12
Armington Rafael,53.5,50-54,80.4,237.5,160,227.5,625,2,429.71,425.35,409.75,73.55,1998-10-06
William Tabor,53.5,50-54,82.6,192.5,137.5,227.5,557.5,1,377.39,373.2,359.07,77.36,2018-08-18
Uday Kumaran Ponnu Swami,50.5,50-54,95.36,170,100,177.5,447.5,6,281.37,277.88,265.72,57.83,2024-07-21
