Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Seoul,1988,400m,Individual medley,0,Men,ITA,Stefano Battistelli,00:04:18.010000,3
Seoul,1988,400m,Individual medley,0,Men,HUN,Jozsef Szabo,00:04:18.150000,4
Seoul,1988,400m,Individual medley,0,Men,GDR,Patrick Kuhl,00:04:18.440000,4
Seoul,1988,400m,Individual medley,0,Men,FRG,Jens-Peter Berndt,00:04:21.710000,4
Seoul,1988,400m,Individual medley,0,Men,ITA,Luca Sacchi,00:04:23.230000,4
Seoul,1988,400m,Individual medley,0,Men,FRG,Peter Bermel,00:04:24.020000,4
Seoul,1988,400m,Individual medley,0,Women,USA,Janet Evans,00:04:37.760000,1
Seoul,1988,400m,Individual medley,0,Women,ROU,Noemi Ildiko Lung,00:04:39.460000,2
Seoul,1988,400m,Individual medley,0,Women,GDR,Daniela Hunger,00:04:39.760000,3
Seoul,1988,400m,Individual medley,0,Women,URS,Elena Dendeberova,00:04:40.440000,4
Seoul,1988,400m,Individual medley,0,Women,GDR,Kathleen Nord,00:04:41.640000,4
Seoul,1988,400m,Individual medley,0,Women,AUS,Judith Clatworthy,00:04:45.860000,4
Seoul,1988,400m,Individual medley,0,Women,CHN,Li Lin,00:04:47.050000,4
Seoul,1988,400m,Individual medley,0,Women,AUS,Donna Procter,00:04:47.510000,4
Seoul,1988,4x100,Freestyle,1,Men,USA,"Thomas Michael Jager, Matthew Biondi, Christopher Charles Jacobs, Douglas S. Gjertsen, Shaun Jordan, Troy Dalbey, Brent Dennis Lang",00:03:16.530000,1
Seoul,1988,4x100,Freestyle,1,Men,SUN,Raimundas Mazuolis,00:03:18.330000,2
Seoul,1988,4x100,Freestyle,1,Men,FIN,"Steffen Zesner, Dirk Richter, Thomas Flemming, Lars Hinneburg",00:03:19.820000,3
Seoul,1988,4x100,Freestyle,1,Men,FRA,"Bruno Gutzeit, Laurent Neuville, Stephan Caron, Christophe Kalfayan",00:03:20.020000,4
Seoul,1988,4x100,Freestyle,1,Men,SWE,"Goran Titus, Per Johansson, Richard Milton, Joakim Holmquist, Tommy Werner",00:03:21.070000,4
Seoul,1988,4x100,Freestyle,1,Men,GER,"Torsten Wiegel, Peter Sitt, Thomas Fahrner, Björn Zikarsky, Michael Gross",00:03:21.650000,4
Seoul,1988,4x100,Freestyle,1,Men,GBR,"Mark Andrew Foster, Michael Wenham Fibbens, Andrew David Jameson, Roland Geroge Lee",00:03:21.710000,4
Seoul,1988,4x100,Freestyle,1,Men,ITA,"Giorgio Lamberti, Roberto Gleria, Fabrizio Rampazzo, Andrea Ceccarini",00:03:22.930000,4
Seoul,1988,4x100,Freestyle,1,Women,GER,"Sabina Schulze, Manuela Stellmach, Heike Friedrich, Katrin Meissner, Kristin Otto, Daniela Hunger",00:03:40.630000,1
Seoul,1988,4x100,Freestyle,1,Women,NLD,"Marianne Muis, Karin Brienesse, Mildred Muis",00:03:43.390000,2
Seoul,1988,4x100,Freestyle,1,Women,USA,"Mary Alice Wayte, Kathryn Paige Zemina, Jill Sterkel, Dara Torres, Mitzi Patricia Kremer, Laura Anne Walker",00:03:44.250000,3
Seoul,1988,4x100,Freestyle,1,Women,CHN,"Fu-Jie Xia, Wenyi Yang, Yong Zhuang, Ya-Ping Lou",00:03:44.690000,4
Seoul,1988,4x100,Freestyle,1,Women,SUN,"Inna Abramova, Natalya Trefilova, Svetlana Isakova, Elena Dendeberova",00:03:44.990000,4
Seoul,1988,4x100,Freestyle,1,Women,CAN,"Allison Ann Higson, Jane Kerr, Andrea Nugent, Patricia Noall, Kathleen Bald, Kristin Louise Topham",00:03:46.750000,4
Seoul,1988,4x100,Freestyle,1,Women,GER,"Stephanie Ortwig, Christiane Pielke, Karin Seick, Katja Ziliox, Marion Aizpors",00:03:46.900000,4
Seoul,1988,4x100,Freestyle,1,Women,DEN,"Mette Jacobsen, Annette Moldrup Jorgensen, Pia Sorensen, Gitta Poulsgaard Jensen",00:03:49.250000,4
Seoul,1988,4x100,Medley,1,Men,USA,"Richard Alan Schroeder, Thomas Michael Jager, Matthew Biondi, Christopher Charles Jacobs, Jay Paul Mortenson, David Charles Berkoff",00:03:36.930000,2
Seoul,1988,4x100,Medley,1,Men,CAN,"Mark Tewksbury, Thomas Ponting, Victor Davis, Donald Alexander Goss",00:03:39.280000,3
Seoul,1988,4x100,Medley,1,Men,SUN,"Vadim Yaroshchuk, Dmitri Volkov, Konstantin Petrov, Igor Polyanski, Sergei Zabolotnov, Valeri Lozik",00:03:39.960000,4
Seoul,1988,4x100,Medley,1,Men,GER,"Frank Hoffmeister, Björn Zikarsky, Mark Warnecke, Michael Gross, Alexander Mayer",00:03:42.980000,4
Seoul,1988,4x100,Medley,1,Men,JPN,"Hiroshi Miura, Daichi Suzuki, Hironobu Nagahata, Shigeo Ogata",00:03:44.360000,4
Seoul,1988,4x100,Medley,1,Men,AUS,"Ian Mcadam, Jonathan Sieben, Andrew James Baildon, Carl Wilson",00:03:45.850000,4
Seoul,1988,4x100,Medley,1,Men,NLD,"Patrick Dybiona, Ronald Dekker, Hans Kroes, Frank Drost",00:03:46.550000,4
Seoul,1988,4x100,Medley,1,Men,GBR,"Gary Michael Binfield, Mark Andrew Foster, Adrian David Moorhouse, Andrew David Jameson, Neil John Harper, Roland Geroge Lee",,5
Seoul,1988,4x100,Medley,1,Women,GER,"Cornelia Sirch, Birte Weigang, Katrin Meissner, Kristin Otto, Manuela Stellmach, Silke Hörner",00:04:03.740000,1
Seoul,1988,4x100,Medley,1,Women,USA,"Elizabeth Mitchell, Mary Alice Wayte, Janet Simone Jorgensen, Tracey Mcfarlane, Elizabeth Cynthia Barr, Mary T. Meagher, Dara Torres",00:04:07.900000,2
Seoul,1988,4x100,Medley,1,Women,CAN,"Andrea Nugent, Keltie Duggan, Patricia Noall, Lori Melien, Allison Ann Higson, Jane Kerr",00:04:10.490000,3
Seoul,1988,4x100,Medley,1,Women,AUS,"Karen Tracey Van Wirdum, Lara Hooiveld, Fiona Alessandrini, Nicole Livingstone",00:04:11.570000,4
Seoul,1988,4x100,Medley,1,Women,NLD,"Linda Moes, Karin Brienesse, Jolanda De Rover",00:04:12.190000,4
Seoul,1988,4x100,Medley,1,Women,BGR,"Tania Bogomilova-Dangalakova, Natacha Khristova, Neviana Miteva, Bistra Gospodinova",00:04:12.360000,4
Seoul,1988,4x100,Medley,1,Women,GER,"Marion Aizpors, Gabriele Reha, Britta Dahm, Svenja Schlicht",00:04:12.890000,4
Seoul,1988,4x100,Medley,1,Women,ITA,"Silvia Persi, Ilaria Tocchini, Manuela Dalla Valle, Lorenza Vigarani",00:04:13.850000,4
Seoul,1988,4x200,Freestyle,1,Men,USA,"Richard Craig Oppel, Matthew Biondi, Douglas S. Gjertsen, Matthew J. Cetlinski, Troy Dalbey, Daniel Plong Jorgensen",00:07:12.510000,1
Seoul,1988,4x200,Freestyle,1,Men,GER,"Lars Hinneburg, Thomas Flemming, Steffen Zesner, Uwe Dassler, Sven Lodziewski",00:07:13.680000,2
Seoul,1988,4x200,Freestyle,1,Men,GER,"Peter Sitt, Michael Gross, Stefan Pfeiffer, Rainer Henkel, Erik Hochstein, Thomas Fahrner",00:07:14.350000,3
Seoul,1988,4x200,Freestyle,1,Men,AUS,,00:07:15.230000,4
Seoul,1988,4x200,Freestyle,1,Men,ITA,"Massimo Trevisan, Roberto Gleria, Fabrizio Rampazzo, Valerio Giambalvo, Giorgio Lamberti",00:07:16.000000,4
Seoul,1988,4x200,Freestyle,1,Men,SWE,"Tommy Werner, Michael Soderlund, Henrik Jangvall, Anders Holmertz, Christer Wallin",00:07:19.100000,4
Seoul,1988,4x200,Freestyle,1,Men,FRA,,00:07:24.690000,4
Seoul,1988,4x200,Freestyle,1,Men,CAN,"Donald Haddow, Turlough O'Hare, Donald Alexander Goss, Gary Vandermeulen, Darren Ward",00:07:24.910000,4
Seoul,1988,50m,Freestyle,0,Men,USA,Matthew Biondi,22.140,1
Seoul,1988,50m,Freestyle,0,Men,USA,Thomas Michael Jager,22.360,2
Seoul,1988,50m,Freestyle,0,Men,URS,Gennady Prigoda,22.710,3
Seoul,1988,50m,Freestyle,0,Men,SUI,Dano Halsall,22.830,4
Seoul,1988,50m,Freestyle,0,Men,SUI,Stefan Volery,22.840,4
Seoul,1988,50m,Freestyle,0,Men,URS,Vladimir Tkachenko,22.880,4
Seoul,1988,50m,Freestyle,0,Men,FRG,Frank Henter,23.030,4
Seoul,1988,50m,Freestyle,0,Men,AUS,Andrew James Baildon,23.150,4
Seoul,1988,50m,Freestyle,0,Women,GDR,Kristin Otto,25.490,1
Seoul,1988,50m,Freestyle,0,Women,CHN,Wenyi Yang,25.640,2
Seoul,1988,50m,Freestyle,0,Women,GDR,Katrin Meissner,25.710,3
Seoul,1988,50m,Freestyle,0,Women,USA,Jill Sterkel,25.710,3
Seoul,1988,50m,Freestyle,0,Women,USA,Leigh Ann Fetter,25.780,4
Seoul,1988,50m,Freestyle,0,Women,ROU,Tamara Costache,25.800,4
Seoul,1988,50m,Freestyle,0,Women,FRA,Catherine Plewinski,25.900,4
Seoul,1988,50m,Freestyle,0,Women,AUS,Karen Tracey Van Wirdum,26.010,4
Seoul,1988,800m,Freestyle,0,Women,USA,Janet Evans,00:08:20.200000,1
Seoul,1988,800m,Freestyle,0,Women,GDR,Astrid Strauss,00:08:22.090000,2
Seoul,1988,800m,Freestyle,0,Women,AUS,Julie M. Mcdonald,00:08:22.930000,3
Seoul,1988,800m,Freestyle,0,Women,GDR,Anke Möhring,00:08:23.090000,4
Seoul,1988,800m,Freestyle,0,Women,USA,Tami Lee Bruce,00:08:30.860000,4
Seoul,1988,800m,Freestyle,0,Women,AUS,Janelle Elford,00:08:30.940000,4
Seoul,1988,800m,Freestyle,0,Women,BEL,Isabelle Arnould,00:08:37.470000,4
Seoul,1988,800m,Freestyle,0,Women,BUL,Antoaneta Strumenlieva,00:08:41.050000,4
Angeles,1984,100m,Backstroke,0,Men,USA,Richard John Carey,55.790,1
Angeles,1984,100m,Backstroke,0,Men,USA,David Dennis Wilson,56.350,2
Angeles,1984,100m,Backstroke,0,Men,CAN,Michael West,56.490,3
Angeles,1984,100m,Backstroke,0,Men,NZL,Gary Hurring,56.900,4
Angeles,1984,100m,Backstroke,0,Men,AUS,Mark Kerry,57.180,4
Angeles,1984,100m,Backstroke,0,Men,SWE,Bengt Baron,57.340,4
Angeles,1984,100m,Backstroke,0,Men,CAN,Donald Alexander Goss,57.460,4
Angeles,1984,100m,Backstroke,0,Men,NED,Hans Kroes,58.070,4
Angeles,1984,100m,Backstroke,0,Women,USA,Theresa Andrews,00:01:02.550000,1
Angeles,1984,100m,Backstroke,0,Women,USA,Elizabeth Mitchell,00:01:02.630000,2
Angeles,1984,100m,Backstroke,0,Women,NED,Jolanda De Rover,00:01:02.910000,3
Angeles,1984,100m,Backstroke,0,Women,ROU,Carmen Bunaciu,00:01:03.210000,4
Angeles,1984,100m,Backstroke,0,Women,ROU,Aneta Patrascoiu,00:01:03.290000,4
Angeles,1984,100m,Backstroke,0,Women,FRG,Svenja Schlicht,00:01:03.460000,4
Angeles,1984,100m,Backstroke,0,Women,GBR,Beverley Rose,00:01:04.160000,4
Angeles,1984,100m,Backstroke,0,Women,NZL,Carmel Clark,00:01:04.470000,4
Angeles,1984,100m,Breaststroke,0,Men,USA,Steven K. Lundquist,00:01:01.650000,1
Angeles,1984,100m,Breaststroke,0,Men,CAN,Victor Davis,00:01:01.990000,2
Angeles,1984,100m,Breaststroke,0,Men,AUS,Peter Evans,00:01:02.970000,3
Angeles,1984,100m,Breaststroke,0,Men,GBR,Adrian David Moorhouse,00:01:03.250000,4
Angeles,1984,100m,Breaststroke,0,Men,USA,John Clifford Moffet,00:01:03.290000,4
Angeles,1984,100m,Breaststroke,0,Men,AUS,Brett Stocks,00:01:03.490000,4
Angeles,1984,100m,Breaststroke,0,Men,FRG,Gerald Morken,00:01:03.950000,4
Angeles,1984,100m,Breaststroke,0,Men,ITA,Raffaele Avagnano,00:01:04.110000,4
Angeles,1984,100m,Breaststroke,0,Women,NED,Petra Van Staveren,00:01:09.880000,1
Angeles,1984,100m,Breaststroke,0,Women,CAN,Anne Ottenbrite,00:01:10.690000,2
Angeles,1984,100m,Breaststroke,0,Women,FRA,Catherine Poirot,00:01:10.700000,3
Angeles,1984,100m,Breaststroke,0,Women,USA,Tracy Anne Caulkins,00:01:10.880000,4
Angeles,1984,100m,Breaststroke,0,Women,SWE,Eva-Marie Hakansson,00:01:11.140000,4
Angeles,1984,100m,Breaststroke,0,Women,JPN,Hiroko Nagasaki,00:01:11.330000,4
Angeles,1984,100m,Breaststroke,0,Women,USA,Susan Gerard Rapp,00:01:11.450000,4
Angeles,1984,100m,Breaststroke,0,Women,GBR,Jean Cameron Hill,00:01:11.820000,4
Angeles,1984,100m,Butterfly,0,Men,FRG,Michael Gross,53.080,1
Angeles,1984,100m,Butterfly,0,Men,USA,Pablo Morales,53.230,2
Angeles,1984,100m,Butterfly,0,Men,AUS,Glenn Buchanan,53.850,3
Angeles,1984,100m,Butterfly,0,Men,VEN,Rafael Antonio Vidal Castro,54.270,4
Angeles,1984,100m,Butterfly,0,Men,GBR,Andrew David Jameson,54.280,4
Angeles,1984,100m,Butterfly,0,Men,NZL,Anthony Mosse,54.930,4
Angeles,1984,100m,Butterfly,0,Men,FRG,Andreas Behrend,54.950,4
Angeles,1984,100m,Butterfly,0,Men,SWE,Bengt Baron,55.140,4
Angeles,1984,100m,Butterfly,0,Women,USA,Mary T. Meagher,59.260,4
Angeles,1984,100m,Butterfly,0,Women,USA,Jenna Leigh Johnson,00:01:00.190000,1
Angeles,1984,100m,Butterfly,0,Women,FRG,Karin Seick,00:01:01.360000,2
Angeles,1984,100m,Butterfly,0,Women,NED,Annemarie Verstappen,00:01:01.560000,3
Angeles,1984,100m,Butterfly,0,Women,CAN,Michelle Mac Pherson,00:01:01.580000,4
Angeles,1984,100m,Butterfly,0,Women,AUS,Janet Tibbits,00:01:01.780000,4
Angeles,1984,100m,Butterfly,0,Women,NED,Conny Van Bentum,00:01:01.940000,4
Angeles,1984,100m,Butterfly,0,Women,FRG,Ina Beyermann,00:01:02.110000,4
Angeles,1984,100m,Freestyle,0,Men,USA,Ambrose Iv Gaines,49.800,1
Angeles,1984,100m,Freestyle,0,Men,AUS,Marcus Stockwell,50.240,2
Angeles,1984,100m,Freestyle,0,Men,SWE,Per Johansson,50.310,3
Angeles,1984,100m,Freestyle,0,Men,USA,Michael Steward Heath,50.410,4
Angeles,1984,100m,Freestyle,0,Men,SUI,Dano Halsall,50.500,4
Angeles,1984,100m,Freestyle,0,Men,FRA,Stephan Caron,50.700,4
Angeles,1984,100m,Freestyle,0,Men,VEN,Alberto Eugenio Mestre Sosa,50.700,4
Angeles,1984,100m,Freestyle,0,Men,FRG,Dirk Korthals,50.930,4
Angeles,1984,100m,Freestyle,0,Women,USA,Nancy Lynn Hogshead,55.920,1
Angeles,1984,100m,Freestyle,0,Women,USA,Carolyn Steinseifer,55.920,1
Angeles,1984,100m,Freestyle,0,Women,NED,Annemarie Verstappen,56.080,3
Angeles,1984,100m,Freestyle,0,Women,NED,Conny Van Bentum,56.430,4
Angeles,1984,100m,Freestyle,0,Women,AUS,Michelle Pearson,56.830,4
Angeles,1984,100m,Freestyle,0,Women,GBR,June Croft,56.900,4
Angeles,1984,100m,Freestyle,0,Women,FRG,Susanne Schuster,57.110,4
Angeles,1984,100m,Freestyle,0,Women,AUS,Angela Russell,58.090,4
Angeles,1984,1500m,Freestyle,0,Men,USA,Michael Jon O'Brien,00:15:05.200000,1
Angeles,1984,1500m,Freestyle,0,Men,USA,George Thomas Dicarlo,00:15:10.590000,2
Angeles,1984,1500m,Freestyle,0,Men,FRG,Stefan Pfeiffer,00:15:12.110000,3
Angeles,1984,1500m,Freestyle,0,Men,FRG,Rainer Henkel,00:15:20.030000,4
Angeles,1984,1500m,Freestyle,0,Men,FRA,Franck Iacono,00:15:26.960000,4
Angeles,1984,1500m,Freestyle,0,Men,ITA,Stefano Grandi,00:15:28.580000,4
Angeles,1984,1500m,Freestyle,0,Men,CAN,David Shemilt,00:15:31.280000,4
Angeles,1984,1500m,Freestyle,0,Men,AUS,Wayne Shillington,00:15:38.180000,4
Angeles,1984,200m,Backstroke,0,Men,USA,Richard John Carey,00:02:00.230000,1
Angeles,1984,200m,Backstroke,0,Men,FRA,Frederic Delcourt,00:02:01.750000,2
Angeles,1984,200m,Backstroke,0,Men,CAN,Cameron Henning,00:02:02.370000,3
Angeles,1984,200m,Backstroke,0,Men,BRA,Ricardo Prado,00:02:03.050000,4
Angeles,1984,200m,Backstroke,0,Men,NZL,Gary Hurring,00:02:03.100000,4
Angeles,1984,200m,Backstroke,0,Men,FRG,Nicolai Klapkarek,00:02:03.950000,4
Angeles,1984,200m,Backstroke,0,Men,ESP,Ricardo Aldabe Moreno,00:02:04.530000,4
Angeles,1984,200m,Backstroke,0,Men,AUS,David Orbell,00:02:04.610000,4
Angeles,1984,200m,Backstroke,0,Women,NED,Jolanda De Rover,00:02:12.380000,1
Angeles,1984,200m,Backstroke,0,Women,USA,Amy Lee White,00:02:13.040000,2
Angeles,1984,200m,Backstroke,0,Women,ROU,Aneta Patrascoiu,00:02:13.290000,3
Angeles,1984,200m,Backstroke,0,Women,AUS,Georgina Parkes,00:02:14.370000,4
Angeles,1984,200m,Backstroke,0,Women,USA,Torri Leigh Trees,00:02:15.730000,4
Angeles,1984,200m,Backstroke,0,Women,FRG,Svenja Schlicht,00:02:15.930000,4
Angeles,1984,200m,Backstroke,0,Women,ROU,Carmen Bunaciu,00:02:16.150000,4
Angeles,1984,200m,Backstroke,0,Women,NZL,Carmel Clark,00:02:17.890000,4
Angeles,1984,200m,Breaststroke,0,Men,CAN,Victor Davis,00:02:13.340000,2
Angeles,1984,200m,Breaststroke,0,Men,AUS,Glenn Beringen,00:02:15.790000,3
Angeles,1984,200m,Breaststroke,0,Men,SUI,Etienne Dagon,00:02:17.410000,4
Angeles,1984,200m,Breaststroke,0,Men,USA,Richard Alan Schroeder,00:02:18.030000,4
Angeles,1984,200m,Breaststroke,0,Men,CAN,Kenneth Fitzpatrick,00:02:18.860000,4
Angeles,1984,200m,Breaststroke,0,Men,COL,Pablo Restrepo,00:02:18.960000,4
Angeles,1984,200m,Breaststroke,0,Men,POR,Alexandre Yokochi,00:02:20.690000,4
Angeles,1984,200m,Breaststroke,0,Men,ITA,Marco Del Prete,,5
Angeles,1984,200m,Breaststroke,0,Women,CAN,Anne Ottenbrite,00:02:30.380000,1
Angeles,1984,200m,Breaststroke,0,Women,USA,Susan Gerard Rapp,00:02:31.150000,2
Angeles,1984,200m,Breaststroke,0,Women,BEL,Ingrid Lempereur,00:02:31.400000,3
Angeles,1984,200m,Breaststroke,0,Women,JPN,Hiroko Nagasaki,00:02:32.930000,4
Angeles,1984,200m,Breaststroke,0,Women,AUS,Sharon Kellett,00:02:33.600000,4
Angeles,1984,200m,Breaststroke,0,Women,FRG,Ute Hasse,00:02:33.820000,4
Angeles,1984,200m,Breaststroke,0,Women,GBR,Susannah Brownsdon,00:02:35.070000,4
Angeles,1984,200m,Breaststroke,0,Women,USA,Kimberly Lynne Rhodenbaugh,00:02:35.510000,4
Angeles,1984,200m,Butterfly,0,Men,AUS,Jonathan Sieben,00:01:57.040000,1
Angeles,1984,200m,Butterfly,0,Men,FRG,Michael Gross,00:01:57.400000,2
Angeles,1984,200m,Butterfly,0,Men,VEN,Rafael Antonio Vidal Castro,00:01:57.510000,3
Angeles,1984,200m,Butterfly,0,Men,USA,Pablo Morales,00:01:57.750000,4
Angeles,1984,200m,Butterfly,0,Men,NZL,Anthony Mosse,00:01:58.750000,4
Angeles,1984,200m,Butterfly,0,Men,CAN,Thomas Ponting,00:01:59.370000,4
Angeles,1984,200m,Butterfly,0,Men,CAN,Peter Ward,00:02:00.390000,4
Angeles,1984,200m,Butterfly,0,Men,USA,Patrick Kennedy,00:02:01.030000,4
Angeles,1984,200m,Butterfly,0,Women,USA,Mary T. Meagher,00:02:06.900000,1
Angeles,1984,200m,Butterfly,0,Women,AUS,Karen Phillips,00:02:10.560000,2
Angeles,1984,200m,Butterfly,0,Women,FRG,Ina Beyermann,00:02:11.910000,3
Angeles,1984,200m,Butterfly,0,Women,USA,Nancy Lynn Hogshead,00:02:11.980000,4
Angeles,1984,200m,Butterfly,0,Women,GBR,Samantha Paula Purvis,00:02:12.330000,4
Angeles,1984,200m,Butterfly,0,Women,JPN,Naoko Kume,00:02:12.570000,4
Angeles,1984,200m,Butterfly,0,Women,AUT,Sonja Hausladen,00:02:15.380000,4
Angeles,1984,200m,Butterfly,0,Women,NED,Conny Van Bentum,00:02:17.390000,4
Angeles,1984,200m,Freestyle,0,Men,FRG,Michael Gross,00:01:47.440000,1
Angeles,1984,200m,Freestyle,0,Men,USA,Michael Steward Heath,00:01:49.100000,2
Angeles,1984,200m,Freestyle,0,Men,FRG,Thomas Fahrner,00:01:49.690000,3
Angeles,1984,200m,Freestyle,0,Men,USA,Jeffrey James Float,00:01:50.180000,4
Angeles,1984,200m,Freestyle,0,Men,VEN,Alberto Eugenio Mestre Sosa,00:01:50.230000,4
Angeles,1984,200m,Freestyle,0,Men,NED,Frank Drost,00:01:51.620000,4
Angeles,1984,200m,Freestyle,0,Men,ITA,Marco Dell'Uomo,00:01:52.200000,4
Angeles,1984,200m,Freestyle,0,Men,AUS,Peter Dale,00:01:53.840000,4
Angeles,1984,200m,Freestyle,0,Women,USA,Mary Alice Wayte,00:01:59.230000,1
Angeles,1984,200m,Freestyle,0,Women,USA,Cynthia Lee Woodhead,00:01:59.500000,2
Angeles,1984,200m,Freestyle,0,Women,NED,Annemarie Verstappen,00:01:59.690000,3
Angeles,1984,200m,Freestyle,0,Women,AUS,Michelle Pearson,00:01:59.790000,4
Angeles,1984,200m,Freestyle,0,Women,NED,Conny Van Bentum,00:02:00.590000,4
Angeles,1984,200m,Freestyle,0,Women,GBR,June Croft,00:02:00.640000,4
Angeles,1984,200m,Freestyle,0,Women,FRG,Ina Beyermann,00:02:01.890000,4
Angeles,1984,200m,Freestyle,0,Women,AUS,Anna Mcvann,00:02:02.870000,4
Angeles,1984,200m,Individual medley,0,Men,CAN,Alexander Baumann,00:02:01.420000,1
Angeles,1984,200m,Individual medley,0,Men,USA,Pablo Morales,00:02:03.050000,2
Angeles,1984,200m,Individual medley,0,Men,GBR,Neil Cochran,00:02:04.380000,3
Angeles,1984,200m,Individual medley,0,Men,GBR,Robin Brew,00:02:04.520000,4
Angeles,1984,200m,Individual medley,0,Men,USA,Steven K. Lundquist,00:02:04.910000,4
Angeles,1984,200m,Individual medley,0,Men,JAM,Andrew Phillips,00:02:05.600000,4
Angeles,1984,200m,Individual medley,0,Men,FRG,Nicolai Klapkarek,00:02:05.880000,4
Angeles,1984,200m,Individual medley,0,Men,FRG,Ralf Diegel,00:02:06.660000,4
Angeles,1984,200m,Individual medley,0,Women,USA,Tracy Anne Caulkins,00:02:12.640000,1
Angeles,1984,200m,Individual medley,0,Women,USA,Nancy Lynn Hogshead,00:02:15.170000,2
Angeles,1984,200m,Individual medley,0,Women,AUS,Michelle Pearson,00:02:15.920000,3
Angeles,1984,200m,Individual medley,0,Women,AUS,Lisa Gaye Curry-Kenny,00:02:16.750000,4
Angeles,1984,200m,Individual medley,0,Women,FRG,Christiane Pielke,00:02:17.820000,4
Angeles,1984,200m,Individual medley,0,Women,ITA,Manuela Dalla Valle,00:02:19.690000,4
Angeles,1984,200m,Individual medley,0,Women,FRG,Petra Zindler,00:02:19.860000,4
Angeles,1984,200m,Individual medley,0,Women,NOR,Kathrine Bomstad,00:02:20.480000,4
Angeles,1984,400m,Freestyle,0,Men,USA,George Thomas Dicarlo,00:03:51.230000,1
Angeles,1984,400m,Freestyle,0,Men,USA,John Cary Mykkanen,00:03:51.490000,2
Angeles,1984,400m,Freestyle,0,Men,AUS,Justin Lemberg,00:03:51.790000,3
Angeles,1984,400m,Freestyle,0,Men,FRG,Stefan Pfeiffer,00:03:52.910000,4
Angeles,1984,400m,Freestyle,0,Men,FRA,Franck Iacono,00:03:54.580000,4
Angeles,1984,400m,Freestyle,0,Men,YUG,Darjan Petric,00:03:54.880000,4
Angeles,1984,400m,Freestyle,0,Men,ITA,Marco Dell'Uomo,00:03:55.440000,4
Angeles,1984,400m,Freestyle,0,Men,AUS,Ron Mckeon,00:03:55.480000,4
Angeles,1984,400m,Freestyle,0,Women,USA,Tiffany Lisa Cohen,00:04:07.100000,1
Angeles,1984,400m,Freestyle,0,Women,GBR,Sarah Hardcastle,00:04:10.270000,2
Angeles,1984,400m,Freestyle,0,Women,GBR,June Croft,00:04:11.490000,3
Angeles,1984,400m,Freestyle,0,Women,USA,Kimberly Ann Linehan,00:04:12.260000,4
Angeles,1984,400m,Freestyle,0,Women,AUS,Anna Mcvann,00:04:13.950000,4
Angeles,1984,400m,Freestyle,0,Women,NED,Jolande Van Der Meer,00:04:16.050000,4
Angeles,1984,400m,Freestyle,0,Women,FRG,Birgit Kowalczik,00:04:16.330000,4
Angeles,1984,400m,Freestyle,0,Women,CAN,Julie Daigneault,00:04:16.410000,4
Angeles,1984,400m,Individual medley,0,Men,CAN,Alexander Baumann,00:04:17.410000,1
Angeles,1984,400m,Individual medley,0,Men,BRA,Ricardo Prado,00:04:18.450000,2
Angeles,1984,400m,Individual medley,0,Men,AUS,Robert Woodhouse,00:04:20.500000,3
Angeles,1984,400m,Individual medley,0,Men,USA,Jesus David Vassallo,00:04:21.460000,4
Angeles,1984,400m,Individual medley,0,Men,ITA,Maurizio Divano,00:04:22.760000,4
Angeles,1984,400m,Individual medley,0,Men,USA,Jeffrey James Kostoff,00:04:23.280000,4
Angeles,1984,400m,Individual medley,0,Men,GBR,Stephen Poulter,00:04:25.800000,4
Angeles,1984,400m,Individual medley,0,Men,ITA,Giovanni Franceschi,00:04:26.050000,4
Angeles,1984,400m,Individual medley,0,Women,USA,Tracy Anne Caulkins,00:04:39.240000,1
Angeles,1984,400m,Individual medley,0,Women,AUS,Suzanne Landells,00:04:48.300000,2
Angeles,1984,400m,Individual medley,0,Women,FRG,Petra Zindler,00:04:48.570000,3
Angeles,1984,400m,Individual medley,0,Women,USA,Susan Heon,00:04:49.410000,4
Angeles,1984,400m,Individual medley,0,Women,CAN,Nathalie Gingras,00:04:50.550000,4
Angeles,1984,400m,Individual medley,0,Women,CAN,Donna Mcginnis,00:04:50.650000,4
Angeles,1984,400m,Individual medley,0,Women,GBR,Gaynor Stanley,00:04:52.830000,4
Angeles,1984,400m,Individual medley,0,Women,NOR,Kathrine Bomstad,00:04:53.280000,4
Angeles,1984,4x100,Freestyle,1,Men,USA,"Ambrose Iv Gaines, Christopher Carl Cavanaugh, Robin John Leamy, Matthew Biondi, Michael Steward Heath, Thomas Michael Jager",00:03:19.030000,1
Angeles,1984,4x100,Freestyle,1,Men,AUS,"Neil Brooks, Graeme Brewer, Marcus Stockwell, Gregory Fasala, Mark Kerry, Michael Delany, Peter Dale",00:03:19.680000,2
Angeles,1984,4x100,Freestyle,1,Men,SWE,"Richard Milton, Michael Soderlund, Bengt Baron, Tommy Werner, Per Johansson, Mikael Orn, Thomas Lejdstrom",00:03:22.690000,3
Angeles,1984,4x100,Freestyle,1,Men,GER,"Alexander Schowtka, Andreas Schmidt, Dirk Korthals, Michael Gross, Thomas Fahrner, Nicolai Klapkarek",00:03:22.980000,4
Angeles,1984,4x100,Freestyle,1,Men,GBR,"David Lowe, Roland Geroge Lee, Paul Robert Easter, Richard Burrell",00:03:23.610000,4
